run_id,technique,config_index,selection_metric,fit_seconds,num_features_fit,max_features,ngram_range,min_df,max_df,sublinear_tf,C,class_weight,validation_threshold,validation_support,validation_positive_support,validation_negative_support,validation_positive_rate,validation_accuracy,validation_balanced_accuracy,validation_positive_precision,validation_positive_recall,validation_positive_f1,validation_macro_f1,validation_weighted_f1,validation_roc_auc,validation_pr_auc,validation_brier_score,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_positive_rate,validation_false_negative_rate
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,19,validation_positive_f1,1.2056996822357178,1050,10000,"[1, 1]",5,0.95,True,1.0,,0.37,450,169,281,0.37555555555555553,0.7888888888888889,0.7920465792078166,0.6868686868686869,0.8047337278106509,0.7411444141689373,0.7814540082101722,0.7914866182826573,0.8771083829939564,0.8327945651721191,0.13775681819703844,219,62,33,136,0.2206405693950178,0.1952662721893491
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,91,validation_positive_f1,1.2146461009979248,1050,20000,"[1, 1]",5,0.95,True,1.0,,0.37,450,169,281,0.37555555555555553,0.7888888888888889,0.7920465792078166,0.6868686868686869,0.8047337278106509,0.7411444141689373,0.7814540082101722,0.7914866182826573,0.8771083829939564,0.8327945651721191,0.13775681819703844,219,62,33,136,0.2206405693950178,0.1952662721893491
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,163,validation_positive_f1,1.1793689727783203,1050,50000,"[1, 1]",5,0.95,True,1.0,,0.37,450,169,281,0.37555555555555553,0.7888888888888889,0.7920465792078166,0.6868686868686869,0.8047337278106509,0.7411444141689373,0.7814540082101722,0.7914866182826573,0.8771083829939564,0.8327945651721191,0.13775681819703844,219,62,33,136,0.2206405693950178,0.1952662721893491
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,28,validation_positive_f1,1.4363899230957031,10000,10000,"[1, 2]",1,0.95,True,1.0,balanced,0.49,450,169,281,0.37555555555555553,0.8022222222222222,0.79210975173198,0.7298850574712644,0.7514792899408284,0.7405247813411079,0.7903701105987406,0.8027760592139738,0.8840994756680494,0.8487542735171336,0.14458286609416543,234,47,42,127,0.16725978647686832,0.2485207100591716
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,124,validation_positive_f1,1.4220573902130127,20000,20000,"[1, 3]",1,0.95,True,1.0,balanced,0.5,450,169,281,0.37555555555555553,0.8066666666666666,0.7921308092400345,0.7469879518072289,0.7337278106508875,0.7402985074626866,0.7931581032888654,0.8063142693611588,0.8847101434016298,0.8496801879406922,0.14483065877534743,239,42,45,124,0.1494661921708185,0.26627218934911245
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,6,validation_positive_f1,1.234842300415039,6313,10000,"[1, 1]",1,0.95,True,3.0,balanced,0.42000000000000004,450,169,281,0.37555555555555553,0.7777777777777778,0.7902251047611025,0.6604651162790698,0.8402366863905325,0.7395833333333334,0.7728924418604651,0.7811827088716624,0.8775927056792099,0.8410717429408812,0.13911146461030657,208,73,27,142,0.2597864768683274,0.15976331360946747
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,78,validation_positive_f1,1.2818293571472168,6313,20000,"[1, 1]",1,0.95,True,3.0,balanced,0.42000000000000004,450,169,281,0.37555555555555553,0.7777777777777778,0.7902251047611025,0.6604651162790698,0.8402366863905325,0.7395833333333334,0.7728924418604651,0.7811827088716624,0.8775927056792099,0.8410717429408812,0.13911146461030657,208,73,27,142,0.2597864768683274,0.15976331360946747
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,150,validation_positive_f1,1.206700325012207,6313,50000,"[1, 1]",1,0.95,True,3.0,balanced,0.42000000000000004,450,169,281,0.37555555555555553,0.7777777777777778,0.7902251047611025,0.6604651162790698,0.8402366863905325,0.7395833333333334,0.7728924418604651,0.7811827088716624,0.8775927056792099,0.8410717429408812,0.13911146461030657,208,73,27,142,0.2597864768683274,0.15976331360946747
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,172,validation_positive_f1,1.3247644901275635,32281,50000,"[1, 2]",1,0.95,True,1.0,balanced,0.5,450,169,281,0.37555555555555553,0.8088888888888889,0.7915517277685359,0.7577639751552795,0.7218934911242604,0.7393939393939394,0.7942583732057416,0.8079135211766791,0.8812145970645834,0.846067582919602,0.14792045585906943,242,39,47,122,0.1387900355871886,0.2781065088757396
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,100,validation_positive_f1,1.2982666492462158,20000,20000,"[1, 2]",1,0.95,True,1.0,balanced,0.45,450,169,281,0.37555555555555553,0.7844444444444445,0.7896670807976585,0.6782178217821783,0.8106508875739645,0.738544474393531,0.7775898175370302,0.787307769608301,0.8844363957969215,0.8485953776741088,0.14582192228187332,216,65,32,137,0.2313167259786477,0.1893491124260355
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,37,validation_positive_f1,1.2620360851287842,7270,10000,"[1, 2]",2,0.95,True,3.0,,0.39,450,169,281,0.37555555555555553,0.7933333333333333,0.7897091958137674,0.7043010752688172,0.7751479289940828,0.7380281690140845,0.7836929835896111,0.7950584485506311,0.8850049485143928,0.8473803465121865,0.1301620458577301,226,55,38,131,0.19572953736654805,0.22485207100591717
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,109,validation_positive_f1,1.300126314163208,7270,20000,"[1, 2]",2,0.95,True,3.0,,0.39,450,169,281,0.37555555555555553,0.7933333333333333,0.7897091958137674,0.7043010752688172,0.7751479289940828,0.7380281690140845,0.7836929835896111,0.7950584485506311,0.8850049485143928,0.8473803465121865,0.1301620458577301,226,55,38,131,0.19572953736654805,0.22485207100591717
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,181,validation_positive_f1,1.3156342506408691,7270,50000,"[1, 2]",2,0.95,True,3.0,,0.39,450,169,281,0.37555555555555553,0.7933333333333333,0.7897091958137674,0.7043010752688172,0.7751479289940828,0.7380281690140845,0.7836929835896111,0.7950584485506311,0.8850049485143928,0.8473803465121865,0.1301620458577301,226,55,38,131,0.19572953736654805,0.22485207100591717
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,195,validation_positive_f1,1.433082103729248,50000,50000,"[1, 3]",1,0.95,True,1.0,,0.4,450,169,281,0.37555555555555553,0.8088888888888889,0.7903725073174841,0.7610062893081762,0.7159763313609467,0.7378048780487805,0.793727613849565,0.8076461614266492,0.8813619996209648,0.8463102869447404,0.14189459457493073,243,38,48,121,0.13523131672597866,0.28402366863905326
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,5,validation_positive_f1,1.2190978527069092,6313,10000,"[1, 1]",1,0.95,True,3.0,,0.33,450,169,281,0.37555555555555553,0.7755555555555556,0.7884457453304976,0.6574074074074074,0.8402366863905325,0.7376623376623377,0.7707729164039844,0.7790137715574608,0.877340015582556,0.8422880781078923,0.13290359443021102,207,74,27,142,0.26334519572953735,0.15976331360946747
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,77,validation_positive_f1,1.2341504096984863,6313,20000,"[1, 1]",1,0.95,True,3.0,,0.33,450,169,281,0.37555555555555553,0.7755555555555556,0.7884457453304976,0.6574074074074074,0.8402366863905325,0.7376623376623377,0.7707729164039844,0.7790137715574608,0.877340015582556,0.8422880781078923,0.13290359443021102,207,74,27,142,0.26334519572953735,0.15976331360946747
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,149,validation_positive_f1,1.2515387535095215,6313,50000,"[1, 1]",1,0.95,True,3.0,,0.33,450,169,281,0.37555555555555553,0.7755555555555556,0.7884457453304976,0.6574074074074074,0.8402366863905325,0.7376623376623377,0.7707729164039844,0.7790137715574608,0.877340015582556,0.8422880781078923,0.13290359443021102,207,74,27,142,0.26334519572953735,0.15976331360946747
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,39,validation_positive_f1,1.3033552169799805,7270,10000,"[1, 2]",2,0.95,True,10.0,,0.51,450,169,281,0.37555555555555553,0.8133333333333334,0.7903935648255386,0.7814569536423841,0.6982248520710059,0.7375,0.7963362068965518,0.8109798850574713,0.8799511465813135,0.8424019705456938,0.13433305009854538,248,33,51,118,0.11743772241992882,0.30177514792899407
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,111,validation_positive_f1,1.314708948135376,7270,20000,"[1, 2]",2,0.95,True,10.0,,0.51,450,169,281,0.37555555555555553,0.8133333333333334,0.7903935648255386,0.7814569536423841,0.6982248520710059,0.7375,0.7963362068965518,0.8109798850574713,0.8799511465813135,0.8424019705456938,0.13433305009854538,248,33,51,118,0.11743772241992882,0.30177514792899407
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,183,validation_positive_f1,1.2924940586090088,7270,50000,"[1, 2]",2,0.95,True,10.0,,0.51,450,169,281,0.37555555555555553,0.8133333333333334,0.7903935648255386,0.7814569536423841,0.6982248520710059,0.7375,0.7963362068965518,0.8109798850574713,0.8799511465813135,0.8424019705456938,0.13433305009854538,248,33,51,118,0.11743772241992882,0.30177514792899407
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,40,validation_positive_f1,1.2780745029449463,7270,10000,"[1, 2]",2,0.95,True,10.0,balanced,0.59,450,169,281,0.37555555555555553,0.8133333333333334,0.7903935648255386,0.7814569536423841,0.6982248520710059,0.7375,0.7963362068965518,0.8109798850574713,0.8803301817262945,0.8423067587452118,0.13816800584001254,248,33,51,118,0.11743772241992882,0.30177514792899407
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,112,validation_positive_f1,1.3211917877197266,7270,20000,"[1, 2]",2,0.95,True,10.0,balanced,0.59,450,169,281,0.37555555555555553,0.8133333333333334,0.7903935648255386,0.7814569536423841,0.6982248520710059,0.7375,0.7963362068965518,0.8109798850574713,0.8803301817262945,0.8423067587452118,0.13816800584001254,248,33,51,118,0.11743772241992882,0.30177514792899407
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,184,validation_positive_f1,1.3132808208465576,7270,50000,"[1, 2]",2,0.95,True,10.0,balanced,0.59,450,169,281,0.37555555555555553,0.8133333333333334,0.7903935648255386,0.7814569536423841,0.6982248520710059,0.7375,0.7963362068965518,0.8109798850574713,0.8803301817262945,0.8423067587452118,0.13816800584001254,248,33,51,118,0.11743772241992882,0.30177514792899407
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,60,validation_positive_f1,1.3528287410736084,9989,10000,"[1, 3]",2,0.95,True,1.0,balanced,0.47000000000000003,450,169,281,0.37555555555555553,0.7911111111111111,0.7891090568342143,0.6984126984126984,0.7810650887573964,0.7374301675977654,0.7819992166402111,0.7930919577352198,0.8858683063446271,0.8497719256609457,0.14414096733131918,224,57,37,132,0.20284697508896798,0.21893491124260356
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,132,validation_positive_f1,1.358614206314087,9989,20000,"[1, 3]",2,0.95,True,1.0,balanced,0.47000000000000003,450,169,281,0.37555555555555553,0.7911111111111111,0.7891090568342143,0.6984126984126984,0.7810650887573964,0.7374301675977654,0.7819992166402111,0.7930919577352198,0.8858683063446271,0.8497719256609457,0.14414096733131918,224,57,37,132,0.20284697508896798,0.21893491124260356
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,204,validation_positive_f1,1.3607020378112793,9989,50000,"[1, 3]",2,0.95,True,1.0,balanced,0.47000000000000003,450,169,281,0.37555555555555553,0.7911111111111111,0.7891090568342143,0.6984126984126984,0.7810650887573964,0.7374301675977654,0.7819992166402111,0.7930919577352198,0.8858683063446271,0.8497719256609457,0.14414096733131918,224,57,37,132,0.20284697508896798,0.21893491124260356
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,21,validation_positive_f1,1.2644164562225342,1050,10000,"[1, 1]",5,0.95,True,3.0,,0.42000000000000004,450,169,281,0.37555555555555553,0.7955555555555556,0.7891301143422688,0.712707182320442,0.7633136094674556,0.7371428571428571,0.7849350649350649,0.7968300144300144,0.8746446545515804,0.8280311246730526,0.13721673759733632,229,52,40,129,0.18505338078291814,0.23668639053254437
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,93,validation_positive_f1,1.210792064666748,1050,20000,"[1, 1]",5,0.95,True,3.0,,0.42000000000000004,450,169,281,0.37555555555555553,0.7955555555555556,0.7891301143422688,0.712707182320442,0.7633136094674556,0.7371428571428571,0.7849350649350649,0.7968300144300144,0.8746446545515804,0.8280311246730526,0.13721673759733632,229,52,40,129,0.18505338078291814,0.23668639053254437
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,165,validation_positive_f1,1.2508034706115723,1050,50000,"[1, 1]",5,0.95,True,3.0,,0.42000000000000004,450,169,281,0.37555555555555553,0.7955555555555556,0.7891301143422688,0.712707182320442,0.7633136094674556,0.7371428571428571,0.7849350649350649,0.7968300144300144,0.8746446545515804,0.8280311246730526,0.13721673759733632,229,52,40,129,0.18505338078291814,0.23668639053254437
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,64,validation_positive_f1,1.356126308441162,9989,10000,"[1, 3]",2,0.95,True,10.0,balanced,0.46,450,169,281,0.37555555555555553,0.7933333333333333,0.7885299753627155,0.7065217391304348,0.7692307692307693,0.7365439093484419,0.7832628139063964,0.7948906301519317,0.8831518878055971,0.845989113165007,0.13620754416239753,227,54,39,130,0.19217081850533807,0.23076923076923078
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,136,validation_positive_f1,1.3485803604125977,9989,20000,"[1, 3]",2,0.95,True,10.0,balanced,0.46,450,169,281,0.37555555555555553,0.7933333333333333,0.7885299753627155,0.7065217391304348,0.7692307692307693,0.7365439093484419,0.7832628139063964,0.7948906301519317,0.8831518878055971,0.845989113165007,0.13620754416239753,227,54,39,130,0.19217081850533807,0.23076923076923078
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,208,validation_positive_f1,1.3709583282470703,9989,50000,"[1, 3]",2,0.95,True,10.0,balanced,0.46,450,169,281,0.37555555555555553,0.7933333333333333,0.7885299753627155,0.7065217391304348,0.7692307692307693,0.7365439093484419,0.7832628139063964,0.7948906301519317,0.8831518878055971,0.845989113165007,0.13620754416239753,227,54,39,130,0.19217081850533807,0.23076923076923078
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,123,validation_positive_f1,1.4191372394561768,20000,20000,"[1, 3]",1,0.95,True,1.0,,0.4,450,169,281,0.37555555555555553,0.8044444444444444,0.7891722293583778,0.7454545454545455,0.727810650887574,0.7365269461077845,0.7905249571528321,0.8039644621240439,0.8839310156036135,0.8492805578708805,0.1383834610429141,239,42,46,123,0.1494661921708185,0.27218934911242604
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,51,validation_positive_f1,1.3973560333251953,10000,10000,"[1, 3]",1,0.95,True,1.0,,0.36000000000000004,450,169,281,0.37555555555555553,0.7844444444444445,0.7873086398955547,0.6818181818181818,0.7988165680473372,0.7356948228882834,0.7768530399619653,0.7870968628780817,0.8844574533049758,0.8481172340240629,0.13757784864152284,218,63,34,135,0.22419928825622776,0.20118343195266272
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,38,validation_positive_f1,1.3261184692382812,7270,10000,"[1, 2]",2,0.95,True,3.0,balanced,0.5,450,169,281,0.37555555555555553,0.7955555555555556,0.787950893891217,0.7150837988826816,0.757396449704142,0.735632183908046,0.7844827586206897,0.7966411238825032,0.8860157089010086,0.8476415678624976,0.13542459733124235,230,51,41,128,0.18149466192170818,0.24260355029585798
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,110,validation_positive_f1,1.3335018157958984,7270,20000,"[1, 2]",2,0.95,True,3.0,balanced,0.5,450,169,281,0.37555555555555553,0.7955555555555556,0.787950893891217,0.7150837988826816,0.757396449704142,0.735632183908046,0.7844827586206897,0.7966411238825032,0.8860157089010086,0.8476415678624976,0.13542459733124235,230,51,41,128,0.18149466192170818,0.24260355029585798
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,182,validation_positive_f1,1.2808661460876465,7270,50000,"[1, 2]",2,0.95,True,3.0,balanced,0.5,450,169,281,0.37555555555555553,0.7955555555555556,0.787950893891217,0.7150837988826816,0.757396449704142,0.735632183908046,0.7844827586206897,0.7966411238825032,0.8860157089010086,0.8476415678624976,0.13542459733124235,230,51,41,128,0.18149466192170818,0.24260355029585798
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,55,validation_positive_f1,1.40903902053833,10000,10000,"[1, 3]",1,0.95,True,10.0,,0.39,450,169,281,0.37555555555555553,0.7955555555555556,0.787950893891217,0.7150837988826816,0.757396449704142,0.735632183908046,0.7844827586206897,0.7966411238825032,0.8821411274189811,0.8442493988752833,0.13345983813977416,230,51,41,128,0.18149466192170818,0.24260355029585798
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,72,validation_positive_f1,1.4005858898162842,2240,10000,"[1, 3]",5,0.95,True,10.0,balanced,0.37,450,169,281,0.37555555555555553,0.7777777777777778,0.7866874434079472,0.6650717703349283,0.8224852071005917,0.7354497354497355,0.7719394271118409,0.7810213059255205,0.8707700730695529,0.8255513872441015,0.14685610815648772,211,70,30,139,0.2491103202846975,0.17751479289940827
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,144,validation_positive_f1,1.3346292972564697,2240,20000,"[1, 3]",5,0.95,True,10.0,balanced,0.37,450,169,281,0.37555555555555553,0.7777777777777778,0.7866874434079472,0.6650717703349283,0.8224852071005917,0.7354497354497355,0.7719394271118409,0.7810213059255205,0.8707700730695529,0.8255513872441015,0.14685610815648772,211,70,30,139,0.2491103202846975,0.17751479289940827
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,216,validation_positive_f1,1.3304896354675293,2240,50000,"[1, 3]",5,0.95,True,10.0,balanced,0.37,450,169,281,0.37555555555555553,0.7777777777777778,0.7866874434079472,0.6650717703349283,0.8224852071005917,0.7354497354497355,0.7719394271118409,0.7810213059255205,0.8707700730695529,0.8255513872441015,0.14685610815648772,211,70,30,139,0.2491103202846975,0.17751479289940827
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,52,validation_positive_f1,1.3964283466339111,10000,10000,"[1, 3]",1,0.95,True,1.0,balanced,0.47000000000000003,450,169,281,0.37555555555555553,0.7888888888888889,0.7873296974036093,0.6947368421052632,0.7810650887573964,0.7353760445682451,0.7798876525983555,0.7909660972636273,0.8851734085788288,0.8488837341122931,0.1442417216638517,223,58,37,132,0.20640569395017794,0.21893491124260356
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,99,validation_positive_f1,1.3596198558807373,20000,20000,"[1, 2]",1,0.95,True,1.0,,0.38,450,169,281,0.37555555555555553,0.7933333333333333,0.7873507549116638,0.7087912087912088,0.7633136094674556,0.7350427350427351,0.782821913969455,0.7947136207245497,0.8834677504264145,0.8477987695588483,0.13897198305697514,228,53,40,129,0.18861209964412812,0.23668639053254437
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,36,validation_positive_f1,1.281299114227295,7270,10000,"[1, 2]",2,0.95,True,1.0,balanced,0.48000000000000004,450,169,281,0.37555555555555553,0.7933333333333333,0.7873507549116638,0.7087912087912088,0.7633136094674556,0.7350427350427351,0.782821913969455,0.7947136207245497,0.883909958095559,0.847551908936699,0.14451688025962894,228,53,40,129,0.18861209964412812,0.23668639053254437
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,108,validation_positive_f1,1.3163187503814697,7270,20000,"[1, 2]",2,0.95,True,1.0,balanced,0.48000000000000004,450,169,281,0.37555555555555553,0.7933333333333333,0.7873507549116638,0.7087912087912088,0.7633136094674556,0.7350427350427351,0.782821913969455,0.7947136207245497,0.883909958095559,0.847551908936699,0.14451688025962894,228,53,40,129,0.18861209964412812,0.23668639053254437
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,180,validation_positive_f1,1.2637355327606201,7270,50000,"[1, 2]",2,0.95,True,1.0,balanced,0.48000000000000004,450,169,281,0.37555555555555553,0.7933333333333333,0.7873507549116638,0.7087912087912088,0.7633136094674556,0.7350427350427351,0.782821913969455,0.7947136207245497,0.883909958095559,0.847551908936699,0.14451688025962894,228,53,40,129,0.18861209964412812,0.23668639053254437
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,63,validation_positive_f1,1.448754072189331,9989,10000,"[1, 3]",2,0.95,True,10.0,,0.38,450,169,281,0.37555555555555553,0.7933333333333333,0.7873507549116638,0.7087912087912088,0.7633136094674556,0.7350427350427351,0.782821913969455,0.7947136207245497,0.8827939101686706,0.8452814861921459,0.13273661809741025,228,53,40,129,0.18861209964412812,0.23668639053254437
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,135,validation_positive_f1,1.3790302276611328,9989,20000,"[1, 3]",2,0.95,True,10.0,,0.38,450,169,281,0.37555555555555553,0.7933333333333333,0.7873507549116638,0.7087912087912088,0.7633136094674556,0.7350427350427351,0.782821913969455,0.7947136207245497,0.8827939101686706,0.8452814861921459,0.13273661809741025,228,53,40,129,0.18861209964412812,0.23668639053254437
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,207,validation_positive_f1,1.3914353847503662,9989,50000,"[1, 3]",2,0.95,True,10.0,,0.38,450,169,281,0.37555555555555553,0.7933333333333333,0.7873507549116638,0.7087912087912088,0.7633136094674556,0.7350427350427351,0.782821913969455,0.7947136207245497,0.8827939101686706,0.8452814861921459,0.13273661809741025,228,53,40,129,0.18861209964412812,0.23668639053254437
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,71,validation_positive_f1,1.3810040950775146,2240,10000,"[1, 3]",5,0.95,True,10.0,,0.29000000000000004,450,169,281,0.37555555555555553,0.7755555555555556,0.786087304428394,0.660377358490566,0.8284023668639053,0.7349081364829396,0.7701515634245142,0.7789232607966393,0.870306807892354,0.8253187410772534,0.14283069356652794,209,72,29,140,0.25622775800711745,0.17159763313609466
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,143,validation_positive_f1,1.3554894924163818,2240,20000,"[1, 3]",5,0.95,True,10.0,,0.29000000000000004,450,169,281,0.37555555555555553,0.7755555555555556,0.786087304428394,0.660377358490566,0.8284023668639053,0.7349081364829396,0.7701515634245142,0.7789232607966393,0.870306807892354,0.8253187410772534,0.14283069356652794,209,72,29,140,0.25622775800711745,0.17159763313609466
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,215,validation_positive_f1,1.3559906482696533,2240,50000,"[1, 3]",5,0.95,True,10.0,,0.29000000000000004,450,169,281,0.37555555555555553,0.7755555555555556,0.786087304428394,0.660377358490566,0.8284023668639053,0.7349081364829396,0.7701515634245142,0.7789232607966393,0.870306807892354,0.8253187410772534,0.14283069356652794,209,72,29,140,0.25622775800711745,0.17159763313609466
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,27,validation_positive_f1,1.3541784286499023,10000,10000,"[1, 2]",1,0.95,True,1.0,,0.39,450,169,281,0.37555555555555553,0.7977777777777778,0.7873718124197182,0.7241379310344828,0.7455621301775148,0.7346938775510204,0.7856593265672517,0.7983440605446248,0.8830044852492156,0.8481385377531612,0.13772234171798461,233,48,43,126,0.1708185053380783,0.25443786982248523
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,4,validation_positive_f1,1.2338221073150635,6313,10000,"[1, 1]",1,0.95,True,1.0,balanced,0.5,450,169,281,0.37555555555555553,0.7955555555555556,0.7867716734401651,0.7175141242937854,0.7514792899408284,0.7341040462427746,0.7840195321466581,0.7964429419716246,0.8760976226073406,0.8411606100741226,0.14619708996581376,231,50,42,127,0.17793594306049823,0.2485207100591716
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,76,validation_positive_f1,1.2251536846160889,6313,20000,"[1, 1]",1,0.95,True,1.0,balanced,0.5,450,169,281,0.37555555555555553,0.7955555555555556,0.7867716734401651,0.7175141242937854,0.7514792899408284,0.7341040462427746,0.7840195321466581,0.7964429419716246,0.8760976226073406,0.8411606100741226,0.14619708996581376,231,50,42,127,0.17793594306049823,0.2485207100591716
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,148,validation_positive_f1,1.1815345287322998,6313,50000,"[1, 1]",1,0.95,True,1.0,balanced,0.5,450,169,281,0.37555555555555553,0.7955555555555556,0.7867716734401651,0.7175141242937854,0.7514792899408284,0.7341040462427746,0.7840195321466581,0.7964429419716246,0.8760976226073406,0.8411606100741226,0.14619708996581376,231,50,42,127,0.17793594306049823,0.2485207100591716
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,12,validation_positive_f1,1.2457611560821533,2667,10000,"[1, 1]",2,0.95,True,1.0,balanced,0.43,450,169,281,0.37555555555555553,0.7711111111111111,0.7848870264692875,0.6513761467889908,0.8402366863905325,0.7338501291989664,0.7665352010517249,0.7746701522684114,0.8774874181389375,0.8377222042842439,0.14548251867612919,205,76,27,142,0.2704626334519573,0.15976331360946747
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,84,validation_positive_f1,1.2714877128601074,2667,20000,"[1, 1]",2,0.95,True,1.0,balanced,0.43,450,169,281,0.37555555555555553,0.7711111111111111,0.7848870264692875,0.6513761467889908,0.8402366863905325,0.7338501291989664,0.7665352010517249,0.7746701522684114,0.8774874181389375,0.8377222042842439,0.14548251867612919,205,76,27,142,0.2704626334519573,0.15976331360946747
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,156,validation_positive_f1,1.235342025756836,2667,50000,"[1, 1]",2,0.95,True,1.0,balanced,0.43,450,169,281,0.37555555555555553,0.7711111111111111,0.7848870264692875,0.6513761467889908,0.8402366863905325,0.7338501291989664,0.7665352010517249,0.7746701522684114,0.8774874181389375,0.8377222042842439,0.14548251867612919,205,76,27,142,0.2704626334519573,0.15976331360946747
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,3,validation_positive_f1,1.2338008880615234,6313,10000,"[1, 1]",1,0.95,True,1.0,,0.39,450,169,281,0.37555555555555553,0.7933333333333333,0.7861715344606119,0.7111111111111111,0.757396449704142,0.7335243553008596,0.7823701631313735,0.7945273419691903,0.8750447472046158,0.8410958743035382,0.13871223274021333,229,52,41,128,0.18505338078291814,0.24260355029585798
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,75,validation_positive_f1,1.2253444194793701,6313,20000,"[1, 1]",1,0.95,True,1.0,,0.39,450,169,281,0.37555555555555553,0.7933333333333333,0.7861715344606119,0.7111111111111111,0.757396449704142,0.7335243553008596,0.7823701631313735,0.7945273419691903,0.8750447472046158,0.8410958743035382,0.13871223274021333,229,52,41,128,0.18505338078291814,0.24260355029585798
LOG-REG_TF-IDF_20260627_193213,LOG-REG_TF-IDF,147,validation_positive_f1,1.2169032096862793,6313,50000,"[1, 1]",1,0.95,True,1.0,,0.39,450,169,281,0.37555555555555553,0.7933333333333333,0.7861715344606119,0.7111111111111111,0.757396449704142,0.7335243553008596,0.7823701631313735,0.7945273419691903,0.8750447472046158,0.8410958743035382,0.13871223274021333,229,52,41,128,0.18505338078291814,0.24260355029585798
