run_id,technique,config_index,selection_metric,fit_seconds,num_features_fit,calibration_method,calibration_cv,max_features,ngram_range,min_df,max_df,sublinear_tf,C,class_weight,validation_threshold,validation_support,validation_positive_support,validation_negative_support,validation_positive_rate,validation_accuracy,validation_balanced_accuracy,validation_positive_precision,validation_positive_recall,validation_positive_f1,validation_macro_f1,validation_weighted_f1,validation_roc_auc,validation_pr_auc,validation_brier_score,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_positive_rate,validation_false_negative_rate
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,75,validation_positive_f1,1.2179312705993652,2667,sigmoid,3,50000,"[1, 1]",2,0.95,True,1.0,,0.41000000000000003,450,169,281,0.37555555555555553,0.7866666666666666,0.7831918970709006,0.6951871657754011,0.7692307692307693,0.7303370786516854,0.7769332452081956,0.7885305133289271,0.866790204047253,0.8209798850524561,0.15303044358699003,224,57,39,130,0.20284697508896798,0.23076923076923078
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,9,validation_positive_f1,1.3548839092254639,2667,sigmoid,3,10000,"[1, 1]",2,0.95,True,0.1,,0.41000000000000003,450,169,281,0.37555555555555553,0.7888888888888889,0.7826128155994019,0.7032967032967034,0.757396449704142,0.7293447293447294,0.7781514174956798,0.7902988598799163,0.8725810187622397,0.8315901511162485,0.1428824718377156,227,54,41,128,0.19217081850533807,0.24260355029585798
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,41,validation_positive_f1,1.32350492477417,2667,sigmoid,3,20000,"[1, 1]",2,0.95,True,0.1,,0.41000000000000003,450,169,281,0.37555555555555553,0.7888888888888889,0.7826128155994019,0.7032967032967034,0.757396449704142,0.7293447293447294,0.7781514174956798,0.7902988598799163,0.8725810187622397,0.8315901511162485,0.1428824718377156,227,54,41,128,0.19217081850533807,0.24260355029585798
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,73,validation_positive_f1,1.2430169582366943,2667,sigmoid,3,50000,"[1, 1]",2,0.95,True,0.1,,0.41000000000000003,450,169,281,0.37555555555555553,0.7888888888888889,0.7826128155994019,0.7032967032967034,0.757396449704142,0.7293447293447294,0.7781514174956798,0.7902988598799163,0.8725810187622397,0.8315901511162485,0.1428824718377156,227,54,41,128,0.19217081850533807,0.24260355029585798
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,12,validation_positive_f1,1.2978782653808594,2667,sigmoid,3,10000,"[1, 1]",2,0.95,True,1.0,balanced,0.41000000000000003,450,169,281,0.37555555555555553,0.7822222222222223,0.7819916191117944,0.6839378238341969,0.7810650887573964,0.7292817679558011,0.7735628170634024,0.7845838781746276,0.8685379772157763,0.8214420477269835,0.1536191691693429,220,61,37,132,0.21708185053380782,0.21893491124260356
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,44,validation_positive_f1,1.3209030628204346,2667,sigmoid,3,20000,"[1, 1]",2,0.95,True,1.0,balanced,0.41000000000000003,450,169,281,0.37555555555555553,0.7822222222222223,0.7819916191117944,0.6839378238341969,0.7810650887573964,0.7292817679558011,0.7735628170634024,0.7845838781746276,0.8685379772157763,0.8214420477269835,0.1536191691693429,220,61,37,132,0.21708185053380782,0.21893491124260356
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,76,validation_positive_f1,1.2202367782592773,2667,sigmoid,3,50000,"[1, 1]",2,0.95,True,1.0,balanced,0.41000000000000003,450,169,281,0.37555555555555553,0.7822222222222223,0.7819916191117944,0.6839378238341969,0.7810650887573964,0.7292817679558011,0.7735628170634024,0.7845838781746276,0.8685379772157763,0.8214420477269835,0.1536191691693429,220,61,37,132,0.21708185053380782,0.21893491124260356
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,17,validation_positive_f1,1.4232947826385498,10000,sigmoid,3,10000,"[1, 2]",1,0.95,True,0.1,,0.46,450,169,281,0.37555555555555553,0.8,0.7832550695950642,0.7423312883435583,0.7159763313609467,0.7289156626506024,0.7852324792126251,0.7992491091125064,0.8786666385899892,0.84036166842069,0.14077913895358996,239,42,48,121,0.1494661921708185,0.28402366863905326
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,13,validation_positive_f1,1.3136396408081055,2667,sigmoid,3,10000,"[1, 1]",2,0.95,True,3.0,,0.41000000000000003,450,169,281,0.37555555555555553,0.7822222222222223,0.7808123986607425,0.6858638743455497,0.7751479289940828,0.7277777777777777,0.7731481481481481,0.784440329218107,0.8541767567226095,0.8084038174984776,0.1603315334645626,221,60,38,131,0.21352313167259787,0.22485207100591717
LIN-SVM_TF-IDF_20260627_231047,LIN-SVM_TF-IDF,45,validation_positive_f1,1.3165414333343506,2667,sigmoid,3,20000,"[1, 1]",2,0.95,True,3.0,,0.41000000000000003,450,169,281,0.37555555555555553,0.7822222222222223,0.7808123986607425,0.6858638743455497,0.7751479289940828,0.7277777777777777,0.7731481481481481,0.784440329218107,0.8541767567226095,0.8084038174984776,0.1603315334645626,221,60,38,131,0.21352313167259787,0.22485207100591717
