run_id,technique,config_index,selection_metric,fit_seconds,num_features_fit,max_features,ngram_range,min_df,max_df,sublinear_tf,C,class_weight,validation_threshold,validation_support,validation_positive_support,validation_negative_support,validation_positive_rate,validation_accuracy,validation_balanced_accuracy,validation_positive_precision,validation_positive_recall,validation_positive_f1,validation_macro_f1,validation_weighted_f1,validation_roc_auc,validation_pr_auc,validation_brier_score,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_positive_rate,validation_false_negative_rate
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,54,validation_positive_f1,1.7601971626281738,10000,10000,"[1, 3]",1,0.95,True,3.0,balanced,0.45,450,209,241,0.46444444444444444,0.8244444444444444,0.8278405368381345,0.7754237288135594,0.8755980861244019,0.8224719101123595,0.824422768242993,0.8245614959322825,0.9061724473386408,0.8964524415696592,0.12726328935265857,188,53,26,183,0.21991701244813278,0.12440191387559808
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,53,validation_positive_f1,1.7433431148529053,10000,10000,"[1, 3]",1,0.95,True,3.0,,0.43,450,209,241,0.46444444444444444,0.8244444444444444,0.8278405368381345,0.7754237288135594,0.8755980861244019,0.8224719101123595,0.824422768242993,0.8245614959322825,0.9058746451190216,0.8961853891305284,0.1272608459099715,188,53,26,183,0.21991701244813278,0.12440191387559808
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,8,validation_positive_f1,1.5026450157165527,6297,10000,"[1, 1]",1,0.95,True,10.0,balanced,0.46,450,209,241,0.46444444444444444,0.8266666666666667,0.8289622585320335,0.7860262008733624,0.861244019138756,0.821917808219178,0.8265433196940046,0.8268722449544367,0.9044849014274653,0.8949833629596803,0.12604537482535522,192,49,29,180,0.2033195020746888,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,80,validation_positive_f1,1.4750714302062988,6297,20000,"[1, 1]",1,0.95,True,10.0,balanced,0.46,450,209,241,0.46444444444444444,0.8266666666666667,0.8289622585320335,0.7860262008733624,0.861244019138756,0.821917808219178,0.8265433196940046,0.8268722449544367,0.9044849014274653,0.8949833629596803,0.12604537482535522,192,49,29,180,0.2033195020746888,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,152,validation_positive_f1,1.4764256477355957,6297,50000,"[1, 1]",1,0.95,True,10.0,balanced,0.46,450,209,241,0.46444444444444444,0.8266666666666667,0.8289622585320335,0.7860262008733624,0.861244019138756,0.821917808219178,0.8265433196940046,0.8268722449544367,0.9044849014274653,0.8949833629596803,0.12604537482535522,192,49,29,180,0.2033195020746888,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,7,validation_positive_f1,1.5091066360473633,6297,10000,"[1, 1]",1,0.95,True,10.0,,0.44,450,209,241,0.46444444444444444,0.8266666666666667,0.8289622585320335,0.7860262008733624,0.861244019138756,0.821917808219178,0.8265433196940046,0.8268722449544367,0.9043260735770018,0.8948911870854683,0.12572342786880825,192,49,29,180,0.2033195020746888,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,79,validation_positive_f1,1.468193769454956,6297,20000,"[1, 1]",1,0.95,True,10.0,,0.44,450,209,241,0.46444444444444444,0.8266666666666667,0.8289622585320335,0.7860262008733624,0.861244019138756,0.821917808219178,0.8265433196940046,0.8268722449544367,0.9043260735770018,0.8948911870854683,0.12572342786880825,192,49,29,180,0.2033195020746888,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,151,validation_positive_f1,1.481982707977295,6297,50000,"[1, 1]",1,0.95,True,10.0,,0.44,450,209,241,0.46444444444444444,0.8266666666666667,0.8289622585320335,0.7860262008733624,0.861244019138756,0.821917808219178,0.8265433196940046,0.8268722449544367,0.9043260735770018,0.8948911870854683,0.12572342786880825,192,49,29,180,0.2033195020746888,0.13875598086124402
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,125,validation_positive_f1,1.7487962245941162,20000,20000,"[1, 3]",1,0.95,True,3.0,,0.4,450,209,241,0.46444444444444444,0.82,0.824644126347555,0.7622950819672131,0.8899521531100478,0.8211920529801324,0.8199919996444287,0.8199066625183342,0.9050805058667036,0.8954712218912992,0.12775824615735693,183,58,23,186,0.24066390041493776,0.11004784688995216
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,10,validation_positive_f1,1.4748072624206543,2674,10000,"[1, 1]",2,0.95,True,0.1,balanced,0.49,450,209,241,0.46444444444444444,0.8244444444444444,0.8272052254362803,0.7801724137931034,0.8660287081339713,0.8208616780045351,0.8243741941220932,0.8246239730460085,0.8985487105163891,0.8870378537981335,0.18748623570666756,190,51,28,181,0.21161825726141079,0.1339712918660287
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,82,validation_positive_f1,1.4499993324279785,2674,20000,"[1, 1]",2,0.95,True,0.1,balanced,0.49,450,209,241,0.46444444444444444,0.8244444444444444,0.8272052254362803,0.7801724137931034,0.8660287081339713,0.8208616780045351,0.8243741941220932,0.8246239730460085,0.8985487105163891,0.8870378537981335,0.18748623570666756,190,51,28,181,0.21161825726141079,0.1339712918660287
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,154,validation_positive_f1,1.4722259044647217,2674,50000,"[1, 1]",2,0.95,True,0.1,balanced,0.49,450,209,241,0.46444444444444444,0.8244444444444444,0.8272052254362803,0.7801724137931034,0.8660287081339713,0.8208616780045351,0.8243741941220932,0.8246239730460085,0.8985487105163891,0.8870378537981335,0.18748623570666756,190,51,28,181,0.21161825726141079,0.1339712918660287
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,40,validation_positive_f1,1.5804002285003662,7420,10000,"[1, 2]",2,0.95,True,10.0,balanced,0.46,450,209,241,0.46444444444444444,0.8288888888888889,0.8297663245250054,0.8,0.8421052631578947,0.8205128205128205,0.828515433610975,0.8290845083201771,0.9028767694415216,0.8926680551970964,0.1264913197853348,197,44,33,176,0.1825726141078838,0.15789473684210525
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,112,validation_positive_f1,1.6230425834655762,7420,20000,"[1, 2]",2,0.95,True,10.0,balanced,0.46,450,209,241,0.46444444444444444,0.8288888888888889,0.8297663245250054,0.8,0.8421052631578947,0.8205128205128205,0.828515433610975,0.8290845083201771,0.9028767694415216,0.8926680551970964,0.1264913197853348,197,44,33,176,0.1825726141078838,0.15789473684210525
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,184,validation_positive_f1,1.5554327964782715,7420,50000,"[1, 2]",2,0.95,True,10.0,balanced,0.46,450,209,241,0.46444444444444444,0.8288888888888889,0.8297663245250054,0.8,0.8421052631578947,0.8205128205128205,0.828515433610975,0.8290845083201771,0.9028767694415216,0.8926680551970964,0.1264913197853348,197,44,33,176,0.1825726141078838,0.15789473684210525
LOG-REG_TF-IDF_20260620_215400,LOG-REG_TF-IDF,39,validation_positive_f1,1.5795893669128418,7420,10000,"[1, 2]",2,0.95,True,10.0,,0.44,450,209,241,0.46444444444444444,0.8288888888888889,0.8297663245250054,0.8,0.8421052631578947,0.8205128205128205,0.828515433610975,0.8290845083201771,0.9024201393714387,0.8922642030047204,0.12661960127214908,197,44,33,176,0.1825726141078838,0.15789473684210525
